,id0,id1,points_0,points_1
0,N.C. State,North Carolina,28.0,21.0
0,Bowling Green,Buffalo,27.0,19.0
0,Arkansas,Missouri,24.0,28.0
0,TCU,Texas,31.0,9.0
0,La. Tech,Southern Miss,24.0,39.0
0,Baylor,Texas Tech,35.0,54.0
0,Cincinnati,Tulsa,37.0,40.0
0,Arizona  ,Arizona State,56.0,35.0
0,Michigan,Ohio State,27.0,30.0
0,Kentucky,Louisville,41.0,28.0
0,Georgia  ,Georgia Tech,27.0,28.0
0,Kansas,Kansas State,19.0,34.0
0,Maryland,Rutgers,31.0,13.0
0,Indiana,Purdue,26.0,24.0
0,Illinois,Northwestern,21.0,42.0
0,South Florida,UCF,48.0,31.0
0,Virginia,Virginia Tech,10.0,52.0
0,Arkansas State,La.-Lafayette,19.0,24.0
0,Pittsburgh,Syracuse,76.0,61.0
0,Alabama,Auburn,30.0,12.0
0,Clemson,South Carolina,56.0,7.0
0,Minnesota,Wisconsin,17.0,31.0
0,Michigan State,Penn State,12.0,45.0
0,Colorado,Utah,27.0,22.0
0,Notre Dame,Southern Cal,27.0,45.0
0,Florida,Florida State,13.0,31.0
0,Tennessee,Vanderbilt,34.0,45.0
0,Iowa State,West Virginia,19.0,49.0
0,Rice,Stanford,17.0,41.0
0,Navy,SMU,75.0,31.0
0,Boston College,Wake Forest,17.0,14.0
0,Duke,"Miami, FL",21.0,40.0
0,FIU,Old Dominion,28.0,42.0
0,Fresno State,San Jose State,14.0,16.0
0,Mississippi,Mississippi State,20.0,55.0
0,Idaho,South Alabama,38.0,31.0
0,Texas State,Troy,7.0,40.0
0,Appalachian State,New Mexico State,37.0,7.0
0,Connecticut,Tulane,13.0,38.0
0,Oregon,Oregon State,24.0,34.0
0,Nevada,UNLV,45.0,10.0
0,North Texas,UTEP,24.0,52.0
0,FAU,MTSU,56.0,77.0
0,Marshall,W. Kentucky,6.0,60.0
0,Charlotte,UTSA,14.0,33.0
0,California,UCLA,36.0,10.0
0,East Carolina,Temple,10.0,37.0
0,Colorado State,San Diego State,63.0,31.0
0,New Mexico,Wyoming,56.0,35.0
0,BYU,Utah State,28.0,10.0
0,Hawaii,Massachusetts,46.0,40.0
0,Colorado,Washington,10.0,41.0
0,Ohio,W. Michigan,23.0,29.0
0,Alabama,Florida,54.0,16.0
0,Clemson,Virginia Tech,42.0,35.0
0,Penn State,Wisconsin,38.0,31.0
0,Oklahoma,Oklahoma State,38.0,20.0
0,Baylor,West Virginia,21.0,24.0
0,Navy,Temple,10.0,34.0
0,Kansas State,TCU,30.0,6.0
0,Georgia Southern,Troy,28.0,24.0
0,La. Tech,W. Kentucky,44.0,58.0
0,New Mexico State,South Alabama,28.0,35.0
0,La.-Lafayette,La.-Monroe,30.0,3.0
0,Georgia State,Idaho,12.0,37.0
0,Arkansas State,Texas State,36.0,14.0
0,San Diego State,Wyoming,27.0,24.0
0,Army,Navy,21.0,17.0
0,New Mexico,UTSA,23.0,20.0
0,Houston,San Diego State,10.0,34.0
0,Appalachian State,Toledo,31.0,28.0
0,La.-Lafayette,Southern Miss,21.0,28.0
0,Arkansas State,UCF,31.0,13.0
0,C. Michigan,Tulsa,10.0,55.0
0,Memphis,W. Kentucky,31.0,51.0
0,BYU,Wyoming,24.0,21.0
0,Colorado State,Idaho,50.0,61.0
0,La. Tech,Navy,48.0,45.0
0,E. Michigan,Old Dominion,20.0,24.0
0,Ohio,Troy,23.0,28.0
0,Hawaii,MTSU,52.0,35.0
0,"Miami, OH",Mississippi State,16.0,17.0
0,Boston College,Maryland,36.0,30.0
0,N.C. State,Vanderbilt,41.0,17.0
0,Temple,Wake Forest,26.0,34.0
0,Army,North Texas,38.0,31.0
0,Minnesota,Washington State,17.0,12.0
0,Baylor,Boise State,31.0,12.0
0,"Miami, FL",West Virginia,31.0,14.0
0,Indiana,Utah,24.0,26.0
0,Northwestern,Pittsburgh,31.0,24.0
0,Kansas State,Texas A&M,33.0,28.0
0,Colorado,Oklahoma State,8.0,38.0
0,Arkansas,Virginia Tech,24.0,35.0
0,South Carolina,South Florida,39.0,46.0
0,Florida State,Michigan,33.0,32.0
0,North Carolina,Stanford,23.0,25.0
0,Nebraska,Tennessee,24.0,38.0
0,Georgia ,TCU,31.0,23.0
0,Air Force,South Alabama,45.0,21.0
0,Alabama,Washington,24.0,7.0
0,Clemson,Ohio State,31.0,0.0
0,LSU,Louisville,29.0,9.0
0,Florida ,Iowa,30.0,3.0
0,Georgia Tech,Kentucky,33.0,18.0
0,Penn State,Southern Cal,49.0,52.0
0,Auburn,Oklahoma,19.0,35.0
0,W. Michigan,Wisconsin,16.0,24.0
0,Alabama,Clemson,31.0,35.0
0,Colorado State,Oregon State,58.0,27.0
0,Hawaii,Massachusetts,38.0,35.0
0,San Jose State,South Florida,22.0,42.0
0,Rice,Stanford,7.0,62.0
0,Indiana,Ohio State,21.0,49.0
0,Oklahoma State,Tulsa,59.0,24.0
0,FIU,UCF,17.0,61.0
0,Buffalo,Minnesota,7.0,17.0
0,La.-Monroe,Memphis,29.0,37.0
0,Arizona State,New Mexico State,37.0,31.0
0,Rutgers,Washington,14.0,30.0
0,Utah State,Wisconsin,10.0,59.0
0,Charlotte,E. Michigan,7.0,24.0
0,FAU,Navy,19.0,42.0
0,Colorado,Colorado State,17.0,3.0
0,Boston College,N. Illinois,23.0,20.0
0,Alabama,Florida State,24.0,7.0
0,Southern Cal,W. Michigan,49.0,31.0
0,Clemson,Kent State,56.0,3.0
0,Akron,Penn State,0.0,52.0
0,Oklahoma,UTEP,56.0,7.0
0,Florida,Michigan,17.0,33.0
0,Auburn,Georgia Southern,41.0,7.0
0,Appalachian State,Georgia ,10.0,31.0
0,Louisville,Purdue,35.0,28.0
0,Maryland,Texas,51.0,43.0
0,Ball State,Illinois,21.0,24.0
0,Iowa,Wyoming,24.0,3.0
0,Bowling Green,Michigan State,10.0,35.0
0,California,North Carolina,35.0,30.0
0,N.C. State,South Carolina,28.0,35.0
0,Notre Dame,Temple,49.0,16.0
0,Nevada,Northwestern,20.0,31.0
0,Boise State,Troy,24.0,13.0
0,Kentucky,Southern Miss,24.0,17.0
0,Marshall,"Miami, OH",31.0,26.0
0,Coastal Carolina,Massachusetts,38.0,28.0
0,Mississippi,South Alabama,47.0,27.0
0,Arkansas State,Nebraska,36.0,43.0
0,MTSU,Vanderbilt,6.0,28.0
0,BYU,LSU,0.0,27.0
0,Virginia Tech,West Virginia,31.0,24.0
0,Texas A&M,UCLA,44.0,45.0
0,Georgia Tech,Tennessee,41.0,42.0
0,Oklahoma State,South Alabama,44.0,7.0
0,Ohio,Purdue,21.0,44.0
0,Alabama,Fresno State,41.0,10.0
0,Ohio State,Oklahoma,16.0,31.0
0,Auburn,Clemson,6.0,14.0
0,Penn State,Pittsburgh,33.0,14.0
0,Southern Cal,Stanford,42.0,24.0
0,Cincinnati,Michigan,14.0,36.0
0,FAU,Wisconsin,14.0,31.0
0,Georgia,Notre Dame,20.0,19.0
0,Louisville,North Carolina,47.0,35.0
0,Charlotte,Kansas State,7.0,55.0
0,Boise State,Washington State,44.0,47.0
0,Arkansas,TCU,7.0,28.0
0,Duke,Northwestern,41.0,17.0
0,East Carolina,West Virginia,20.0,56.0
0,Army,Buffalo,21.0,17.0
0,Iowa,Iowa State,44.0,41.0
0,Boston College,Wake Forest,10.0,34.0
0,Colorado,Texas State,37.0,3.0
0,Ball State,UAB,51.0,31.0
0,Navy,Tulane,23.0,21.0
0,Indiana,Virginia,34.0,17.0
0,MTSU,Syracuse,30.0,23.0
0,Massachusetts,Old Dominion,7.0,17.0
0,Michigan State,W. Michigan,28.0,14.0
0,E. Michigan,Rutgers,16.0,13.0
0,San Jose State,Texas,0.0,56.0
0,C. Michigan,Kansas,45.0,27.0
0,La.-Lafayette,Tulsa,42.0,66.0
0,Nebraska,Oregon,28.0,42.0
0,Hawaii,UCLA,23.0,56.0
0,Marshall,N.C. State,20.0,37.0
0,Nevada,Toledo,24.0,37.0
0,Idaho,UNLV,16.0,44.0
0,North Texas,SMU,32.0,54.0
0,Missouri,South Carolina,13.0,31.0
0,La. Tech,Mississippi State,21.0,57.0
0,Baylor,UTSA,10.0,17.0
0,Illinois,W. Kentucky,20.0,7.0
0,Rice,UTEP,31.0,14.0
0,New Mexico,New Mexico State,28.0,30.0
0,Minnesota,Oregon State,48.0,14.0
0,BYU,Utah,39.0,19.0
0,Arizona,Houston,16.0,19.0
0,Arizona State,San Diego State,20.0,30.0
0,Boise State,New Mexico,28.0,14.0
0,Illinois,South Florida,23.0,47.0
0,Massachusetts,Temple,21.0,29.0
0,Arizona,UTEP,63.0,16.0
0,Oklahoma State,Pittsburgh,56.0,21.0
0,La.-Lafayette,Texas A&M,21.0,45.0
0,Air Force,Michigan,13.0,29.0
0,N. Illinois,Nebraska,21.0,17.0
0,Kansas,Ohio  ,30.0,42.0
0,Akron,Iowa State,14.0,41.0
0,Connecticut,Virginia  ,18.0,38.0
0,Baylor,Duke,20.0,34.0
0,Memphis,UCLA,48.0,45.0
0,California,Mississippi,27.0,16.0
0,San Jose State,Utah,16.0,54.0
0,Arizona State,Texas Tech,45.0,52.0
0,Cincinnati,"Miami, OH",21.0,17.0
0,New Mexico State,Troy,24.0,27.0
0,Houston,Rice,38.0,3.0
0,Bowling Green,Northwestern,7.0,49.0
0,Kentucky,South Carolina,23.0,13.0
0,Appalachian State,Texas State,20.0,13.0
0,Toledo,Tulsa,54.0,51.0
0,Idaho,W. Michigan,28.0,37.0
0,Oregon,Wyoming,49.0,13.0
0,La. Tech,W. Kentucky,23.0,22.0
0,La.-Monroe,Southern Miss,17.0,28.0
0,Kent State,Marshall,0.0,21.0
0,Missouri,Purdue,3.0,35.0
0,Iowa,North Texas,31.0,14.0
0,MTSU,Minnesota,3.0,34.0
0,Boston College,Notre Dame,20.0,49.0
0,North Carolina,Old Dominion,53.0,23.0
0,C. Michigan,Syracuse,17.0,41.0
0,Utah State,Wake Forest,10.0,46.0
0,Coastal Carolina,UAB,23.0,30.0
0,Connecticut,Virginia Tech,18.0,38.0
0,Alabama,Colorado State,41.0,23.0
0,Oklahoma,Tulane,56.0,14.0
0,Clemson,Louisville,47.0,21.0
0,Southern Cal,Texas,27.0,24.0
0,Georgia State,Penn State,0.0,56.0
0,Fresno State,Washington,16.0,48.0
0,Army,Ohio State,7.0,38.0
0,BYU,Wisconsin,6.0,40.0
0,LSU,Mississippi State,7.0,37.0
0,East Carolina,Virginia Tech,17.0,64.0
0,Kansas State,Vanderbilt,7.0,14.0
0,San Diego State,Stanford,20.0,17.0
0,SMU,TCU,36.0,56.0
0,Oregon State,Washington State,23.0,52.0
0,Florida,Tennessee,26.0,20.0
0,South Florida,Temple,43.0,7.0
0,Arizona,Utah,24.0,30.0
0,Boise State,Virginia,23.0,42.0
0,Alabama,Vanderbilt,59.0,0.0
0,Boston College,Clemson,7.0,34.0
0,Baylor,Oklahoma,41.0,49.0
0,Iowa,Penn State,19.0,21.0
0,California,Southern Cal,20.0,30.0
0,Oklahoma State,TCU,31.0,44.0
0,Colorado,Washington,10.0,37.0
0,Michigan,Purdue,28.0,10.0
0,Ohio State,UNLV,54.0,21.0
0,Georgia,Mississippi State,31.0,3.0
0,Florida State,N.C. State,21.0,27.0
0,Old Dominion,Virginia Tech,0.0,38.0
0,"Miami, FL",Toledo,52.0,30.0
0,Auburn,Missouri,51.0,14.0
0,Nevada,Washington State,7.0,45.0
0,Kent State,Louisville,3.0,42.0
0,Florida,Kentucky,28.0,27.0
0,Air Force,San Diego State,24.0,28.0
0,Arizona State,Oregon  ,37.0,35.0
0,LSU,Syracuse,35.0,26.0
0,Houston,Texas Tech,24.0,27.0
0,Army,Tulane,17.0,21.0
0,Arkansas,Texas A&M,43.0,50.0
0,Massachusetts,Tennessee,13.0,17.0
0,Kansas,West Virginia,34.0,56.0
0,Georgia Tech,Pittsburgh,35.0,17.0
0,New Mexico,Tulsa,16.0,13.0
0,Idaho,South Alabama,29.0,23.0
0,E. Michigan,Ohio,20.0,27.0
0,Maryland,UCF,10.0,38.0
0,Nebraska,Rutgers,27.0,17.0
0,Georgia Southern,Indiana,17.0,52.0
0,Appalachian State,Wake Forest,19.0,20.0
0,Duke,North Carolina,27.0,17.0
0,La. Tech,South Carolina,16.0,17.0
0,C. Michigan,"Miami, OH",14.0,31.0
0,Cincinnati,Navy,32.0,42.0
0,La.-Lafayette,La.-Monroe,50.0,56.0
0,Akron,Troy,17.0,22.0
0,Charlotte,Georgia State,0.0,28.0
0,North Texas,UAB,46.0,43.0
0,Ball State,W. Kentucky,21.0,33.0
0,Buffalo,FAU,34.0,31.0
0,Bowling Green,MTSU,13.0,24.0
0,Arkansas State,SMU,21.0,44.0
0,FIU,Rice,13.0,7.0
0,San Jose State,Utah State,10.0,61.0
0,Texas State,UTSA,14.0,44.0
0,New Mexico State,UTEP,41.0,14.0
0,Michigan State,Notre Dame,18.0,38.0
0,Hawaii,Wyoming,21.0,28.0
0,Stanford,UCLA,58.0,34.0
0,Connecticut,East Carolina,38.0,41.0
0,Iowa State,Texas,7.0,17.0
0,Southern Cal,Washington State,27.0,30.0
0,Duke,"Miami, FL",6.0,31.0
0,Illinois,Nebraska,6.0,28.0
0,BYU,Utah State,24.0,40.0
0,Clemson,Virginia Tech,31.0,17.0
0,Alabama,Mississippi,66.0,3.0
0,Indiana,Penn State,14.0,45.0
0,Oregon State,Washington,7.0,42.0
0,Georgia,Tennessee,41.0,0.0
0,Northwestern,Wisconsin,24.0,33.0
0,Ohio State,Rutgers,56.0,0.0
0,Auburn,Mississippi State,49.0,10.0
0,Oklahoma State,Texas Tech,41.0,34.0
0,East Carolina,South Florida,31.0,61.0
0,N. Illinois,San Diego State,28.0,34.0
0,Florida,Vanderbilt,38.0,24.0
0,"Miami, OH",Notre Dame,17.0,52.0
0,LSU,Troy,21.0,24.0
0,Houston,Temple,20.0,13.0
0,Arkansas,New Mexico State,42.0,24.0
0,Maryland,Minnesota,31.0,24.0
0,Pittsburgh,Rice,42.0,10.0
0,Georgia Tech,North Carolina,33.0,7.0
0,N.C. State,Syracuse,33.0,25.0
0,Boston College,C. Michigan,28.0,8.0
0,Florida State,Wake Forest,26.0,19.0
0,Massachusetts,Ohio,50.0,58.0
0,Baylor,Kansas State,20.0,33.0
0,Army,UTEP,35.0,21.0
0,Navy,Tulsa,31.0,21.0
0,Buffalo,Kent State,27.0,31.0
0,Texas State,Wyoming,10.0,45.0
0,Connecticut,SMU,28.0,49.0
0,Arizona State,Stanford,24.0,34.0
0,E. Michigan,Kentucky,20.0,24.0
0,Iowa,Michigan State,10.0,17.0
0,Akron,Bowling Green,34.0,23.0
0,Charlotte,FIU,29.0,30.0
0,FAU,MTSU,38.0,20.0
0,La. Tech,South Alabama,34.0,16.0
0,Cincinnati,Marshall,21.0,38.0
0,North Texas,Southern Miss,43.0,28.0
0,Ball State,W. Michigan,3.0,55.0
0,Coastal Carolina,La.-Monroe,43.0,51.0
0,Air Force,New Mexico,38.0,56.0
0,Memphis,UCF,13.0,40.0
0,South Carolina,Texas A&M,17.0,24.0
0,Fresno State,Nevada,41.0,21.0
0,San Jose State,UNLV,13.0,41.0
0,Colorado,UCLA,12.0,27.0
0,California,Oregon,24.0,45.0
0,Colorado State,Hawaii,51.0,21.0
0,Arkansas State,Georgia Southern,43.0,25.0
0,Louisville,N.C. State,25.0,39.0
0,Connecticut,Memphis,31.0,70.0
0,BYU,Boise State,7.0,24.0
0,Alabama,Texas A&M,27.0,19.0
0,Clemson,Wake Forest,28.0,14.0
0,Iowa State,Oklahoma  ,38.0,31.0
0,Northwestern,Penn State,7.0,31.0
0,Georgia,Vanderbilt,45.0,14.0
0,California,Washington,7.0,38.0
0,Michigan  ,Michigan State,10.0,14.0
0,TCU,West Virginia,31.0,24.0
0,Nebraska,Wisconsin,17.0,38.0
0,Maryland,Ohio State,14.0,62.0
0,Oregon,Washington State,10.0,33.0
0,Auburn,Mississippi,44.0,23.0
0,Florida State,"Miami, FL",20.0,24.0
0,Oregon State,Southern Cal,10.0,38.0
0,Boston College,Virginia Tech,10.0,23.0
0,San Diego State,UNLV,41.0,10.0
0,Stanford,Utah  ,23.0,20.0
0,North Carolina,Notre Dame,10.0,33.0
0,Florida,LSU,16.0,17.0
0,Cincinnati,UCF,23.0,51.0
0,Tulane,Tulsa,62.0,28.0
0,East Carolina,Temple,10.0,34.0
0,E. Michigan,Toledo,15.0,20.0
0,Illinois,Iowa,16.0,45.0
0,Kansas,Texas Tech,19.0,65.0
0,Duke,Virginia,21.0,28.0
0,Pittsburgh,Syracuse,24.0,27.0
0,C. Michigan,Ohio,26.0,23.0
0,Bowling Green,"Miami, OH",37.0,29.0
0,La.-Monroe,Texas State,45.0,27.0
0,FIU,MTSU,17.0,37.0
0,Minnesota,Purdue,17.0,31.0
0,Appalachian State,New Mexico State,45.0,31.0
0,Akron,Ball State,31.0,3.0
0,Air Force,Navy,45.0,48.0
0,Kent State,N. Illinois,3.0,24.0
0,Buffalo,W. Michigan,68.0,71.0
0,Arkansas,South Carolina,22.0,48.0
0,La. Tech,UAB,22.0,23.0
0,Colorado State,Utah State,27.0,14.0
0,Idaho,La.-Lafayette,16.0,21.0
0,Charlotte,Marshall,3.0,14.0
0,FAU,Old Dominion,58.0,28.0
0,Army,Rice,49.0,12.0
0,Coastal Carolina,Georgia State,21.0,27.0
0,Houston,SMU,35.0,22.0
0,Kansas State,Texas,34.0,40.0
0,Southern Miss,UTSA,31.0,29.0
0,Kentucky,Missouri,40.0,34.0
0,Fresno State,San Jose State,27.0,10.0
0,UTEP,W. Kentucky,14.0,15.0
0,Arizona,Colorado,45.0,42.0
0,Hawaii,Nevada,21.0,35.0
0,South Alabama,Troy,19.0,8.0
0,La.-Lafayette,Texas State,24.0,7.0
0,Clemson,Syracuse,24.0,27.0
0,California,Washington State,37.0,3.0
0,Alabama,Arkansas,41.0,9.0
0,Georgia,Missouri,53.0,28.0
0,Arizona State,Washington,13.0,7.0
0,Kansas State,TCU,6.0,26.0
0,Purdue,Wisconsin,9.0,17.0
0,Nebraska,Ohio State,14.0,56.0
0,Auburn,LSU,23.0,27.0
0,Georgia Tech,"Miami, FL",24.0,25.0
0,Oklahoma,Texas,29.0,24.0
0,Southern Cal,Utah,28.0,27.0
0,Baylor,Oklahoma State,16.0,59.0
0,Indiana,Michigan,20.0,27.0
0,Cincinnati,South Florida,3.0,33.0
0,Boise State,San Diego State,31.0,14.0
0,N.C. State,Pittsburgh,35.0,17.0
0,Michigan State,Minnesota,30.0,27.0
0,East Carolina,UCF,21.0,63.0
0,Oregon,Stanford,7.0,49.0
0,Texas Tech,West Virginia,35.0,46.0
0,Memphis,Navy,30.0,27.0
0,Connecticut,Temple,28.0,24.0
0,Army,E. Michigan,28.0,27.0
0,BYU,Mississippi State,10.0,35.0
0,South Carolina,Tennessee,15.0,9.0
0,Iowa State,Kansas,45.0,0.0
0,Illinois,Rutgers,24.0,35.0
0,Duke,Florida State,10.0,17.0
0,Boston College,Louisville,45.0,42.0
0,Air Force,UNLV,34.0,30.0
0,Marshall,Old Dominion,35.0,3.0
0,Mississippi,Vanderbilt,57.0,35.0
0,North Carolina,Virginia,14.0,20.0
0,Maryland,Northwestern,21.0,37.0
0,Kent State,"Miami, OH",17.0,14.0
0,Buffalo,N. Illinois,13.0,14.0
0,Bowling Green,Ohio,30.0,48.0
0,C. Michigan,Toledo,10.0,30.0
0,Houston,Tulsa,17.0,45.0
0,Colorado,Oregon State,36.0,33.0
0,Charlotte,W. Kentucky,14.0,45.0
0,Utah State,Wyoming,23.0,28.0
0,Appalachian State,Idaho,23.0,20.0
0,Georgia State,La.-Monroe,47.0,37.0
0,Georgia Southern,New Mexico State,27.0,35.0
0,MTSU,UAB,23.0,25.0
0,North Texas,UTSA,29.0,26.0
0,Southern Miss,UTEP,24.0,0.0
0,FIU,Tulane,23.0,10.0
0,Florida,Texas A&M,17.0,19.0
0,Arkansas State,Coastal Carolina,51.0,17.0
0,Arizona,UCLA,47.0,30.0
0,Fresno State,New Mexico,38.0,0.0
0,Colorado State,Nevada,44.0,42.0
0,Hawaii,San Jose State,37.0,26.0
0,Akron,W. Michigan,14.0,13.0
0,Houston,Memphis,38.0,42.0
0,Arkansas State,La.-Lafayette,47.0,3.0
0,Alabama,Tennessee,45.0,7.0
0,Michigan,Penn State,13.0,42.0
0,Kansas,TCU,0.0,43.0
0,Maryland,Wisconsin,13.0,38.0
0,"Miami, FL",Syracuse,27.0,19.0
0,Kansas State,Oklahoma,35.0,42.0
0,Oklahoma State,Texas,13.0,10.0
0,Notre Dame,Southern Cal,49.0,14.0
0,North Carolina,Virginia Tech,7.0,59.0
0,Colorado,Washington State,0.0,28.0
0,South Florida,Tulane,34.0,28.0
0,Indiana,Michigan State,9.0,17.0
0,Old Dominion,W. Kentucky,31.0,35.0
0,MTSU,Marshall,10.0,38.0
0,Air Force,Nevada,45.0,42.0
0,Colorado State,New Mexico,27.0,24.0
0,Navy,UCF,21.0,31.0
0,Arkansas,Auburn,20.0,52.0
0,Baylor,West Virginia,36.0,38.0
0,LSU,Mississippi,40.0,24.0
0,Connecticut,Tulsa,20.0,14.0
0,Akron,Toledo,21.0,48.0
0,Iowa,Northwestern,10.0,17.0
0,Purdue,Rutgers,12.0,14.0
0,Florida State,Louisville,28.0,31.0
0,Idaho,Missouri,21.0,68.0
0,Iowa State,Texas Tech,31.0,13.0
0,Army,Temple,31.0,28.0
0,Duke,Pittsburgh,17.0,24.0
0,Boston College,Virginia,41.0,10.0
0,Georgia State,Troy,10.0,34.0
0,Kent State,Ohio,3.0,48.0
0,Bowling Green,N. Illinois,17.0,48.0
0,E. Michigan,W. Michigan,17.0,20.0
0,Buffalo,"Miami, OH",14.0,24.0
0,Ball State,C. Michigan,9.0,56.0
0,Appalachian State,Coastal Carolina,37.0,29.0
0,Georgia Southern,Massachusetts,20.0,55.0
0,Arizona State,Utah,30.0,10.0
0,Illinois,Minnesota,17.0,24.0
0,Kentucky,Mississippi State,7.0,45.0
0,Oregon,UCLA,14.0,31.0
0,Cincinnati,SMU,28.0,31.0
0,FAU,North Texas,69.0,31.0
0,La.-Monroe,South Alabama,23.0,33.0
0,UNLV,Utah State,28.0,52.0
0,Charlotte,UAB,25.0,24.0
0,La. Tech,Southern Miss,27.0,34.0
0,Rice,UTSA,7.0,20.0
0,BYU,East Carolina,17.0,33.0
0,Georgia Tech,Wake Forest,38.0,24.0
0,Arizona,California,45.0,44.0
0,Boise State,Wyoming,24.0,14.0
0,Fresno State,San Diego State,27.0,3.0
0,Oregon State,Stanford,14.0,15.0
0,E. Michigan,N. Illinois,27.0,30.0
0,Ball State,Toledo,17.0,58.0
0,Georgia State,South Alabama,21.0,13.0
0,Memphis,Tulane,56.0,26.0
0,Boston College,Florida State,35.0,3.0
0,SMU,Tulsa,38.0,34.0
0,Ohio State,Penn State,39.0,38.0
0,Florida,Georgia,7.0,42.0
0,Iowa State,TCU,14.0,7.0
0,Illinois,Wisconsin,10.0,24.0
0,Clemson,Georgia Tech,24.0,10.0
0,"Miami, FL",North Carolina,24.0,19.0
0,N.C. State,Notre Dame,14.0,35.0
0,Oklahoma,Texas Tech,49.0,27.0
0,Oklahoma State,West Virginia,50.0,39.0
0,UCLA,Washington,23.0,44.0
0,Duke,Virginia Tech,3.0,24.0
0,Arizona,Washington State,58.0,37.0
0,Michigan State,Northwestern,31.0,39.0
0,Houston,South Florida,28.0,24.0
0,Arizona State,Southern Cal,17.0,48.0
0,Akron,Buffalo,21.0,20.0
0,Michigan,Rutgers,35.0,14.0
0,Arkansas  ,Mississippi,38.0,37.0
0,Baylor,Texas,7.0,38.0
0,Louisville,Wake Forest,32.0,42.0
0,Pittsburgh,Virginia,31.0,14.0
0,California,Colorado,28.0,44.0
0,FIU,Marshall,41.0,30.0
0,Kansas,Kansas State,20.0,30.0
0,Air Force,Colorado State,45.0,28.0
0,BYU,San Jose State,41.0,20.0
0,Georgia Southern,Troy,16.0,38.0
0,Appalachian State,Massachusetts,27.0,30.0
0,La. Tech,Rice,42.0,28.0
0,Indiana,Maryland,39.0,42.0
0,South Carolina,Vanderbilt,34.0,27.0
0,FAU,W. Kentucky,42.0,28.0
0,Idaho,La.-Monroe,31.0,23.0
0,Oregon,Utah,41.0,20.0
0,Coastal Carolina,Texas State,7.0,27.0
0,Connecticut,Missouri,12.0,52.0
0,North Texas,Old Dominion,45.0,38.0
0,Iowa,Minnesota,17.0,10.0
0,Southern Miss,UAB,12.0,30.0
0,Mississippi State,Texas A&M,35.0,14.0
0,New Mexico,Wyoming,3.0,42.0
0,Kentucky,Tennessee,29.0,26.0
0,Nebraska,Purdue,25.0,24.0
0,UTEP,UTSA,14.0,31.0
0,Arkansas State,New Mexico State,37.0,21.0
0,Fresno State,UNLV,16.0,26.0
0,Boise State,Utah State,41.0,14.0
0,Hawaii,San Diego State,7.0,28.0
0,Bowling Green,Kent State,44.0,16.0
0,"Miami, OH",Ohio,28.0,45.0
0,C. Michigan,W. Michigan,35.0,28.0
0,Ball State,E. Michigan,14.0,56.0
0,N. Illinois,Toledo,17.0,27.0
0,Navy,Temple,26.0,34.0
0,Idaho,Troy,21.0,24.0
0,Memphis,Tulsa,41.0,14.0
0,FAU,Marshall,30.0,25.0
0,UCLA,Utah,17.0,48.0
0,Georgia,South Carolina,24.0,10.0
0,Alabama,LSU,24.0,10.0
0,Notre Dame,Wake Forest,48.0,37.0
0,Clemson,N.C. State,38.0,31.0
0,Oklahoma,Oklahoma State,62.0,52.0
0,Iowa,Ohio State,55.0,24.0
0,Michigan State,Penn State,27.0,24.0
0,TCU,Texas,24.0,7.0
0,Indiana,Wisconsin,17.0,45.0
0,"Miami, FL",Virginia Tech,28.0,10.0
0,Oregon,Washington,3.0,38.0
0,Auburn,Texas A&M,42.0,27.0
0,Iowa State,West Virginia,16.0,20.0
0,Massachusetts,Mississippi State,23.0,34.0
0,Arizona,Southern Cal,35.0,49.0
0,SMU,UCF,24.0,31.0
0,Stanford,Washington State,21.0,24.0
0,Florida,Missouri,16.0,45.0
0,Kansas State,Texas Tech,42.0,35.0
0,Vanderbilt,W. Kentucky,31.0,17.0
0,Baylor,Kansas,38.0,9.0
0,Illinois,Purdue,10.0,29.0
0,East Carolina,Houston,27.0,52.0
0,Florida State,Syracuse,27.0,24.0
0,Georgia Tech,Virginia,36.0,40.0
0,Appalachian State,La.-Monroe,45.0,52.0
0,Georgia Southern,Georgia State,17.0,21.0
0,Rice,UAB,21.0,52.0
0,New Mexico State,Texas State,45.0,35.0
0,Connecticut,South Florida,20.0,37.0
0,Maryland,Rutgers,24.0,31.0
0,Charlotte,Old Dominion,0.0,6.0
0,La. Tech,North Texas,23.0,24.0
0,Nebraska,Northwestern,24.0,31.0
0,Air Force,Army,0.0,21.0
0,Kentucky,Mississippi,34.0,37.0
0,Arkansas,Coastal Carolina,39.0,38.0
0,Cincinnati,Tulane,17.0,16.0
0,La.-Lafayette,South Alabama,19.0,14.0
0,California,Oregon State,37.0,23.0
0,New Mexico,Utah State,10.0,24.0
0,Hawaii,UNLV,23.0,31.0
0,Boise State,Nevada,41.0,14.0
0,Colorado State,Wyoming,13.0,16.0
0,FIU,UTSA,14.0,7.0
0,Southern Miss,Tennessee,10.0,24.0
0,MTSU,UTEP,30.0,3.0
0,Michigan,Minnesota,33.0,10.0
0,Arizona State,Colorado,41.0,30.0
0,San Diego State,San Jose State,52.0,7.0
0,BYU,Fresno State,13.0,20.0
0,Akron,"Miami, OH",14.0,24.0
0,Bowling Green,Buffalo,28.0,38.0
0,Kent State,W. Michigan,20.0,48.0
0,Ohio,Toledo,38.0,10.0
0,C. Michigan,E. Michigan,42.0,30.0
